LocationID,Category,AADT,AADT_Year,Latitude,Longitude
83000009,CC,1082,2019,36.616624,-86.499632
83000011,CC,1588,2019,36.632226,-86.553378
83000012,CC,3682,2019,36.585229,-86.53841
83000013,CC,2953,2019,36.598071,-86.517158
83000014,CC,788,2019,36.597123,-86.492699
83000015,CC,11570,2019,36.577983,-86.499837
83000016,CC,1128,2019,36.576164,-86.502003
83000017,CC,1307,2019,36.563409,-86.499595
83000018,CC,18260,2019,36.564595,-86.510769
83000019,CC,1942,2019,36.552,-86.523266
83000021,CC,929,2019,36.537545,-86.574207
83000022,CC,2382,2019,36.548125,-86.511503
83000023,CC,866,2019,36.525984,-86.510992
83000025,CC,1078,2019,36.553616,-86.471558
83000027,CC,527,2019,36.548379,-86.398863
83000028,CC,1970,2019,36.555152,-86.395039
83000029,CC,6091,2019,36.575822,-86.391566
83000030,CC,303,2019,36.597706,-86.380828
83000031,CC,1888,2019,36.577548,-86.371721
83000032,CC,253,2019,36.56795,-86.37549
83000033,CC,330,2019,36.557307,-86.361682
83000034,CC,349,2019,36.577127,-86.303797
83000035,CC,402,2019,36.564805,-86.266197
83000036,CC,1874,2019,36.569536,-86.257929
83000037,CC,1010,2019,36.571908,-86.242827
83000038,CC,1371,2019,36.554465,-86.228296
83000039,CC,650,2019,36.543862,-86.258846
83000041,CC,3580,2019,36.493784,-86.274678
83000043,CC,1278,2019,36.494896,-86.320746
83000044,CC,785,2019,36.471722,-86.313841
83000045,CC,369,2019,36.460794,-86.299802
83000046,CC,990,2019,36.466106,-86.364969
83000047,CC,113,2019,36.474414,-86.413898
83000048,CC,2999,2019,36.456632,-86.428594
83000050,CC,959,2019,36.48318,-86.455449
83000051,CC,253,2019,36.458161,-86.522402
83000052,CC,1047,2019,36.447401,-86.550787
83000053,CC,4086,2019,36.492937,-86.590915
83000054,CC,3616,2019,36.4981,-86.586631
83000055,CC,3496,2019,36.499599,-86.603699
83000056,CC,950,2019,36.473711,-86.603991
83000057,CC,6296,2019,36.476836,-86.640481
83000058,CC,3825,2019,36.459663,-86.646639
83000060,CC,10528,2019,36.35916,-86.712791
83000063,CC,11525,2019,36.38045,-86.619823
83000064,EDL,14056,2019,36.361094,-86.610513
83000065,CC,9400,2019,36.369495,-86.60678
83000067,CC,12817,2019,36.29303,-86.621634
83000068,CC,35729,2019,36.305597,-86.612832
83000069,CC,7236,2019,36.357869,-86.533119
83000070,CC,3442,2019,36.339605,-86.523875
83000071,CC,2862,2019,36.390377,-86.560782
83000072,CC,10331,2019,36.38234,-86.552632
83000074,CC,32322,2019,36.377207,-86.470621
83000076,CC,1454,2019,36.370663,-86.430944
83000077,CC,18953,2019,36.387399,-86.46908
83000078,CC,3776,2019,36.394531,-86.468715
83000079,CC,3882,2019,36.411461,-86.452906
83000081,CC,2680,2019,36.401619,-86.423994
83000082,CC,10170,2019,36.396059,-86.411582
83000083,CC,16520,2019,36.389909,-86.439952
83000084,CC,1751,2019,36.387503,-86.41507
83000085,CC,344,2019,36.367024,-86.372553
83000086,CC,1928,2019,36.390778,-86.340388
83000088,CC,13933,2019,36.411758,-86.411007
83000089,CC,4673,2019,36.636254,-86.242806
83000090,CC,12163,2019,36.550043,-86.236784
83000091,CC,10244,2019,36.472358,-86.329262
83000092,CC,14336,2019,36.390362,-86.428553
83000093,CC,15303,2019,36.387643,-86.449024
83000094,CC,17914,2019,36.388388,-86.455394
83000095,CC,19084,2019,36.390242,-86.449098
83000096,CC,6193,2019,36.389604,-86.446875
83000098,CC,20747,2019,36.302824,-86.629265
83000099,CC,13585,2019,36.307805,-86.633534
83000100,CC,14196,2019,36.395878,-86.441281
83000102,CC,260,2019,36.478915,-86.485991
83000104,CC,7225,2019,36.395178,-86.446602
83000105,CC,7627,2019,36.373799,-86.467713
83000106,CC,6397,2019,36.370334,-86.440914
83000108,CC,21010,2019,36.334382,-86.547145
83000109,CC,1025,2019,36.616481,-86.448827
83000110,CC,366,2019,36.638969,-86.447816
83000111,CC,750,2019,36.636632,-86.491177
83000117,CC,10101,2019,36.303287,-86.602804
83000119,CC,10300,2019,36.298165,-86.614467
83000120,CC,3116,2019,36.26073,-86.609991
83000123,CC,10116,2019,36.301139,-86.640879
83000127,EDL,59221,2019,36.39192,-86.716003
83000129,CC,18948,2019,36.34458,-86.717465
83000132,CC,13672,2019,36.577199,-86.512491
83000133,CC,11200,2019,36.599947,-86.533529
83000134,CC,8746,2019,36.383222,-86.444455
83000135,CC,1247,2019,36.346571,-86.403141
83000136,CC,1794,2019,36.381929,-86.42773
83000137,CC,1750,2019,36.343302,-86.432207
83000138,CC,1325,2019,36.345547,-86.456503
83000139,CC,2167,2019,36.359177,-86.446218
83000140,CC,5458,2019,36.3827,-86.437461
83000141,CC,9070,2019,36.48821,-86.308782
83000142,CC,884,2019,36.501919,-86.299794
83000143,CC,5800,2019,36.565357,-86.239909
83000144,CC,7464,2019,36.392679,-86.452783
83000145,CC,4645,2019,36.39219,-86.454612
83000146,CC,9383,2019,36.380928,-86.454728
83000147,CC,7946,2019,36.314203,-86.664575
83000148,CC,335,2019,36.412739,-86.582029
83000149,CC,2263,2019,36.441126,-86.654511
83000150,CC,4125,2019,36.305774,-86.648341
83000152,CC,4170,2019,36.305961,-86.592096
83000154,CC,680,2019,36.574953,-86.381838
83000158,CC,9240,2019,36.4048,-86.63306
83000159,CC,6997,2019,36.412224,-86.443364
83000160,CC,64904,2019,36.331696,-86.58466
83000161,CC,74128,2019,36.332297,-86.607114
83000162,CC,567,2019,36.486909,-86.505728
83000163,CC,1106,2019,36.416519,-86.670465
83000164,CC,564,2019,36.373842,-86.448252
83000165,CC,755,2019,36.385533,-86.444202
83000166,CC,290,2019,36.39087,-86.445115
83000167,CC,807,2019,36.295699,-86.624486
83000169,CC,778,2019,36.38124,-86.438766
83000170,CC,8823,2019,36.404783,-86.447907
83000171,CC,11916,2019,36.380333,-86.48026
83000172,CC,11330,2019,36.398283,-86.342907
83000173,CC,1189,2019,36.592536,-86.427715
83000174,CC,553,2019,36.544023,-86.433931
83000175,CC,538,2019,36.51944,-86.473325
83000176,CC,776,2019,36.60644,-86.552998
83000177,CC,645,2019,36.602339,-86.57002
83000180,CC,18983,2019,36.327754,-86.560299
83000181,CC,27405,2019,36.327409,-86.619268
83000183,CC,28652,2019,36.308658,-86.660519
83000184,CC,87109,2019,36.312236,-86.671906
83000185,CC,1729,2019,36.541348,-86.50472
83000186,EDL,5163,2019,36.336841,-86.68377
83000187,CC,3035,2019,36.549195,-86.503011
83000189,CC,19296,2019,36.579924,-86.515719
83000190,CC,4895,2019,36.587991,-86.515129
83000191,CC,966,2019,36.38812,-86.442736
83000192,CC,1636,2019,36.386999,-86.447087
83000193,CC,25310,2019,36.385498,-86.454296
83000194,CC,28141,2019,36.367624,-86.458999
83000195,CC,30006,2019,36.38145,-86.470124
83000196,CC,21656,2019,36.3931,-86.478935
83000197,CC,15757,2019,36.412292,-86.471946
83000200,CC,6488,2019,36.602676,-86.583967
83000201,CC,4328,2019,36.58281,-86.596611
83000202,CC,6309,2019,36.530251,-86.636243
83000203,CC,8509,2019,36.473873,-86.649806
83000204,CC,6402,2019,36.465559,-86.657593
83000207,CC,27822,2019,36.305309,-86.652132
83000208,CC,79907,2019,36.313051,-86.660149
83000209,CC,10497,2019,36.374468,-86.414743
83000210,CC,7849,2019,36.407585,-86.408355
83000211,CC,3118,2019,36.393257,-86.440992
83000212,CC,3596,2019,36.393034,-86.444718
83000213,CC,9821,2019,36.550698,-86.227158
83000214,CC,6244,2019,36.56168,-86.261101
83000215,CC,5799,2019,36.404231,-86.439819
83000216,CC,9104,2019,36.584348,-86.582615
83000217,CC,11756,2019,36.577376,-86.528704
83000218,CC,5808,2019,36.570217,-86.373377
83000219,CC,4812,2019,36.339464,-86.514004
83000220,CC,1339,2019,36.465587,-86.63994
83000221,CC,2602,2019,36.391324,-86.612479
83000223,CC,1430,2019,36.270799,-86.584146
83000224,CC,1815,2019,36.280122,-86.620874
83000225,CC,1441,2019,36.28578,-86.619278
83000226,CC,1393,2019,36.298157,-86.59307
83000227,CC,4976,2019,36.301124,-86.60791
83000228,CC,10338,2019,36.298706,-86.62203
83000229,CC,10233,2019,36.301913,-86.631941
83000230,CC,10127,2019,36.303106,-86.65157
83000231,CC,2590,2019,36.309246,-86.62871
83000232,CC,6696,2019,36.323313,-86.65941
83000234,CC,5418,2019,36.328261,-86.626927
83000235,CC,18281,2019,36.315124,-86.604186
83000237,CC,5445,2019,36.336448,-86.594022
83000238,CC,1380,2019,36.319302,-86.570148
83000239,CC,5384,2019,36.305644,-86.585809
83000240,CC,9853,2019,36.308677,-86.619914
83000241,CC,7481,2019,36.373846,-86.459796
83000242,CC,621,2019,36.598552,-86.50109
83000243,CC,2629,2019,36.579394,-86.509411
83000244,CC,6469,2019,36.350187,-86.594594
83000245,CC,6280,2019,36.362638,-86.551461
83000247,CC,7585,2019,36.459784,-86.654989
83000249,CC,22791,2019,36.310492,-86.599819
83000250,CC,13174,2019,36.310642,-86.665839
83000251,CC,5753,2019,36.334716,-86.702036
83000252,CC,2971,2019,36.34379,-86.681494
83000253,CC,7079,2019,36.329009,-86.696835
83000254,CC,19513,2019,36.340399,-86.718413
83000256,CC,22581,2019,36.309172,-86.657015
83000260,CC,6059,2019,36.376583,-86.548534
83000261,CC,17923,2019,36.327973,-86.562622
83000262,CC,12793,2019,36.332594,-86.562397
83000263,CC,5388,2019,36.365429,-86.546991
83000264,CC,50290,2019,36.344257,-86.549576
83000265,CC,42590,2019,36.366069,-86.519542
83000266,CC,42122,2019,36.382824,-86.496049
83000267,CC,15536,2019,36.478282,-86.477274
83000268,CC,14292,2019,36.522533,-86.50994
83000269,CC,8397,2019,36.370857,-86.503302
83000270,CC,43033,2019,36.387363,-86.478432
83000271,CC,2704,2019,36.370229,-86.726994
83000272,CC,2027,2019,36.378526,-86.711604
83000273,CC,3899,2019,36.32007,-86.62169
83000274,CC,1224,2019,36.283379,-86.615887
83000275,CC,1271,2019,36.328796,-86.605328
83000276,CC,4077,2019,36.310925,-86.597097
83000277,CC,2817,2019,36.351249,-86.590865
83000278,CC,860,2019,36.36941,-86.570986
83000279,CC,1000,2019,36.373037,-86.590738
83000280,CC,2855,2019,36.447853,-86.642333
83000281,CC,1230,2019,36.40508,-86.45142
83000282,CC,4463,2019,36.329479,-86.545893
83000283,CC,6556,2019,36.318679,-86.617604
83000284,CC,19285,2019,36.33353,-86.619412
83000285,CC,9392,2019,36.326603,-86.588994
83000287,CC,5791,2019,36.38372,-86.50114
84000001,CC,296,2019,35.622385,-89.605205
84000002,CC,235,2019,35.626661,-89.632568
84000004,CC,1172,2019,35.57576,-89.755628
84000007,CC,1333,2019,35.553212,-89.805719
84000008,CC,536,2019,35.543809,-89.822886
84000009,CC,833,2019,35.538301,-89.836437
84000010,CC,380,2019,35.524737,-89.881523
84000011,CC,271,2019,35.50548,-89.94427
84000012,CC,895,2019,35.493633,-89.893882
84000013,CC,2835,2019,35.463833,-89.902521
84000014,CC,1312,2019,35.43279,-89.935778
84000016,CC,962,2019,35.413796,-89.92915
84000017,CC,5297,2019,35.404472,-89.896775
84000018,CC,2712,2019,35.399481,-89.860067
84000019,CC,4992,2019,35.428209,-89.82046
84000020,CC,4264,2019,35.451036,-89.824135
84000021,CC,3139,2019,35.460452,-89.822082
84000022,CC,1269,2019,35.504935,-89.829745
84000023,CC,1165,2019,35.502842,-89.795664
84000025,CC,11586,2019,35.445237,-89.792168
84000026,CC,20840,2019,35.439906,-89.794428
84000027,CC,12104,2019,35.435924,-89.774918
84000028,CC,8365,2019,35.430735,-89.769536
84000030,CC,3980,2019,35.431405,-89.714528
84000032,CC,1811,2019,35.468509,-89.743723
84000033,CC,4553,2019,35.477478,-89.740525
84000034,CC,2274,2019,35.476796,-89.712209
84000036,CC,12790,2019,35.492505,-89.725336
84000038,CC,3911,2019,35.542181,-89.677543
84000039,CC,1890,2019,35.529494,-89.66834
84000040,CC,4400,2019,35.531332,-89.649921
84000041,CC,18790,2019,35.549535,-89.658318
84000042,CC,2666,2019,35.565699,-89.66775
84000043,CC,1663,2019,35.574019,-89.668008
84000044,CC,400,2019,35.579968,-89.67142
84000047,CC,4253,2019,35.564419,-89.636834
84000049,CC,2472,2019,35.56038,-89.621066
84000050,CC,1560,2019,35.551691,-89.618769
84000051,CC,6430,2019,35.546635,-89.64015
84000053,CC,254,2019,35.547349,-89.565166
84000054,CC,189,2019,35.556022,-89.563605
84000055,CC,1413,2019,35.553112,-89.544283
84000057,CC,156,2019,35.543907,-89.545935
84000058,CC,916,2019,35.491003,-89.496259
84000061,CC,1222,2019,35.498172,-89.531017
84000064,CC,3873,2019,35.481528,-89.587565
84000066,CC,4248,2019,35.464761,-89.652932
84000067,CC,1041,2019,35.459736,-89.659614
84000069,CC,752,2019,35.422654,-89.649053
84000070,CC,687,2019,35.416184,-89.662156
84000074,CC,3403,2019,35.422156,-89.540665
84000075,CC,1868,2019,35.40878,-89.547915
84000076,CC,4382,2019,35.404037,-89.546361
84000077,CC,1596,2019,35.41729,-89.525168
84000078,CC,6370,2019,35.425697,-89.686517
84000079,CC,2564,2019,35.480748,-89.598911
84000080,CC,1907,2019,35.4901,-89.581588
84000081,CC,756,2019,35.550655,-89.513657
84000082,CC,2178,2019,35.566229,-89.488578
84000083,CC,17461,2019,35.48035,-89.741784
84000084,CC,339,2019,35.488598,-89.520452
84000085,CC,256,2019,35.596909,-89.625152
84000086,CC,2702,2019,35.575183,-89.654026
84000087,CC,15149,2019,35.534057,-89.677463
84000088,CC,4757,2019,35.5652,-89.649795
84000089,CC,2250,2019,35.564675,-89.648313
84000090,CC,18670,2019,35.569416,-89.646756
84000091,CC,24567,2019,35.394062,-89.852146
84000092,CC,13085,2019,35.627805,-89.616371
84000095,CC,4335,2019,35.550495,-89.649008
84000096,CC,2595,2019,35.561772,-89.733911
84000098,CC,1288,2019,35.569498,-89.639605
84000099,CC,4989,2019,35.573569,-89.635925
84000100,CC,1078,2019,35.566526,-89.646253
84000101,CC,2210,2019,35.556293,-89.651978
84000103,CC,2073,2019,35.558674,-89.646473
84000104,CC,1490,2019,35.498464,-89.839415
84000105,CC,4391,2019,35.53651,-89.643012
84000106,CC,7030,2019,35.537215,-89.664437
84000107,CC,4756,2019,35.489407,-89.593824
84000108,CC,344,2019,35.591426,-89.694443
84000109,CC,417,2019,35.584562,-89.761441
84000110,CC,452,2019,35.553736,-89.826555
84000111,CC,1452,2019,35.551287,-89.650451
84000112,CC,2784,2019,35.559033,-89.648853
84000113,CC,2644,2019,35.56137,-89.652341
84000114,CC,1723,2019,35.563766,-89.64823
84000115,CC,1345,2019,35.568507,-89.649181
84000116,CC,3739,2019,35.57534,-89.646191
84000117,CC,1687,2019,35.580401,-89.645322
84000118,CC,2848,2019,35.579408,-89.639606
84000119,CC,3280,2019,35.591075,-89.632672
84000120,CC,410,2019,35.559877,-89.644865
84000121,CC,775,2019,35.570697,-89.656254
84000122,CC,683,2019,35.581852,-89.656557
84000123,CC,1089,2019,35.432673,-89.654396
84000124,CC,982,2019,35.412294,-89.533942
84000125,CC,204,2019,35.617478,-89.701769
84000126,CC,2048,2019,35.498031,-89.731992
84000127,CC,4870,2019,35.453046,-89.811268
84000128,CC,1588,2019,35.56419,-89.646199
84000129,CC,1158,2019,35.564121,-89.646641
84000130,CC,1616,2019,35.568042,-89.657286
84000131,CC,325,2019,35.397971,-89.696367
84000132,CC,835,2019,35.593466,-89.708605
84000133,CC,1450,2019,35.567997,-89.653879
84000134,CC,12595,2019,35.588407,-89.63621
84000135,CC,14375,2019,35.611642,-89.628276
84000136,CC,4220,2019,35.552165,-89.641032
84000137,CC,1195,2019,35.4119,-89.770682
84000138,CC,1141,2019,35.421964,-89.774258
84000139,CC,2493,2019,35.40722,-89.816838
84000140,CC,3248,2019,35.43588,-89.781404
84000141,CC,5642,2019,35.441912,-89.790696
84000142,CC,728,2019,35.413157,-89.815782
84000143,CC,1636,2019,35.401003,-89.83062
84000144,CC,1948,2019,35.410792,-89.819667
84000145,CC,3000,2019,35.44793,-89.803968
84000146,CC,4818,2019,35.450246,-89.785436
84000147,CC,484,2019,35.439841,-89.797465
84000148,CC,1716,2019,35.444606,-89.806772
84000149,CC,1015,2019,35.436076,-89.824252
85000002,CC,224,2019,36.403186,-86.025717
85000003,CC,65,2019,36.401972,-86.0368
85000006,CC,670,2019,36.391783,-86.106281
85000007,CC,4969,2019,36.384137,-86.114763
85000009,CC,8038,2019,36.383466,-86.120126
85000011,CC,4442,2019,36.374642,-86.174761
85000012,CC,868,2019,36.374697,-86.185023
85000013,CC,880,2019,36.391758,-86.178492
85000014,CC,2420,2019,36.403893,-86.170013
85000015,CC,1682,2019,36.407309,-86.155024
85000018,CC,732,2019,36.423754,-86.195481
85000019,CC,785,2019,36.447555,-86.191124
85000020,CC,1328,2019,36.454506,-86.177235
85000022,CC,364,2019,36.442873,-86.243983
85000023,CC,1005,2019,36.425123,-86.247212
85000024,CC,5014,2019,36.402359,-86.265853
85000025,CC,6685,2019,36.387526,-86.269668
85000026,CC,7460,2019,36.381161,-86.259407
85000028,CC,257,2019,36.3819,-86.241224
85000029,CC,210,2019,36.399725,-86.201081
85000030,CC,4127,2019,36.33957,-86.167887
85000032,CC,224,2019,36.333924,-86.143247
85000034,CC,8969,2019,36.394947,-86.154837
85000035,CC,7092,2019,36.403921,-86.184377
85000036,CC,4535,2019,36.39231,-86.166872
85000037,CC,4430,2019,36.432259,-86.076688
85000038,CC,88,2019,36.395513,-86.024247
85000040,CC,4591,2019,36.374437,-86.109945
85000042,CC,399,2019,36.380954,-86.220446
85000043,CC,949,2019,36.389517,-86.198293
85000044,CC,5096,2019,36.390504,-86.163119
85000045,CC,5090,2019,36.386118,-86.167866
85000046,CC,113,2019,36.357818,-86.215873
85000047,CC,10077,2019,36.400358,-86.165743
86000001,CC,526,2019,36.251191,-82.308431
86000002,CC,3717,2019,36.247011,-82.322425
86000003,CC,637,2019,36.238584,-82.316129
86000004,CC,1376,2019,36.18889,-82.249575
86000005,CC,1197,2019,36.169264,-82.25058
86000006,CC,2483,2019,36.178956,-82.266786
86000007,CC,1170,2019,36.197497,-82.327155
86000008,CC,526,2019,36.205158,-82.341502
86000009,CC,3267,2019,36.207294,-82.347396
86000010,CC,4766,2019,36.194001,-82.342153
86000011,CC,2081,2019,36.170668,-82.386673
86000012,CC,4847,2019,36.162497,-82.390379
86000013,CC,641,2019,36.14144,-82.364102
86000014,CC,687,2019,36.150342,-82.397707
86000015,CC,6612,2019,36.152696,-82.409229
86000016,CC,8590,2019,36.149875,-82.416918
86000017,CC,807,2019,36.119707,-82.436249
86000018,CC,2432,2019,36.115109,-82.448279
86000019,CC,1742,2019,36.073755,-82.498852
86000020,CC,1116,2019,36.066485,-82.510626
86000021,CC,659,2019,36.063252,-82.503264
86000024,CC,410,2019,36.049216,-82.500487
86000025,CC,310,2019,36.036148,-82.510716
86000026,CC,67,2019,36.036872,-82.517899
86000027,CC,526,2019,36.030394,-82.5591
86000028,CC,210,2019,36.012313,-82.544208
86000029,CC,253,2019,36.000283,-82.564021
86000030,CC,189,2019,35.999712,-82.551636
86000032,CC,6876,2019,36.142131,-82.415962
86000033,CC,437,2019,36.129768,-82.405409
86000034,CC,139,2019,35.95943,-82.563029
86000036,CC,17298,2019,36.13921,-82.430252
86000037,CC,5260,2019,36.149971,-82.431344
86000039,CC,19388,2019,36.158976,-82.407585
86000040,CC,6184,2019,36.16189,-82.394993
86000041,CC,22126,2019,36.172305,-82.388364
86000042,CC,521,2019,36.028737,-82.547622
86000043,CC,6909,2019,36.124674,-82.438356
86000044,CC,6105,2019,36.203163,-82.349741
86000045,CC,21719,2019,36.242449,-82.326864
86000046,CC,5774,2019,36.205873,-82.350565
86000047,CC,725,2019,36.130537,-82.413747
86000048,CC,1659,2019,36.131523,-82.413996
86000049,CC,4851,2019,36.130606,-82.419081
86000050,CC,2310,2019,36.133542,-82.421828
86000051,CC,3576,2019,36.134828,-82.415542
86000052,CC,2101,2019,36.134649,-82.411988
86000053,CC,1262,2019,36.135053,-82.408811
86000054,CC,1805,2019,36.141949,-82.408728
86000056,CC,7275,2019,36.145164,-82.414026
86000057,CC,5237,2019,36.14619,-82.415541
86000058,CC,3108,2019,36.155098,-82.405498
86000059,CC,481,2019,36.161714,-82.400687
86000061,CC,1353,2019,36.151387,-82.387741
86000062,CC,1432,2019,36.191371,-82.356977
86000063,CC,520,2019,36.195782,-82.354293
86000064,CC,4057,2019,36.157898,-82.401872
86000065,CC,871,2019,36.14677,-82.376386
86000066,CC,12855,2019,35.983601,-82.544725
86000068,CC,10537,2019,36.07477,-82.501675
86000069,CC,11861,2019,36.106515,-82.461052
86000070,CC,69,2019,36.152719,-82.4941
86000071,CC,6774,2019,36.16291,-82.395861
86000072,CC,2965,2019,36.15682,-82.404643
86000073,CC,220,2019,36.158766,-82.402987
86000074,CC,790,2019,36.130686,-82.408969
86000075,CC,571,2019,36.012701,-82.551492
86000076,CC,6730,2019,36.163903,-82.396877
86000077,CC,2766,2019,36.133315,-82.412657
86000078,CC,2920,2019,36.133194,-82.411655
86000079,CC,21131,2019,36.196124,-82.367286
86000080,CC,6538,2019,36.148126,-82.414696
87000001,CC,865,2019,36.360012,-83.755489
87000002,CC,2529,2019,36.348928,-83.765084
87000003,CC,184,2019,36.361994,-83.872958
87000005,CC,8101,2019,36.317928,-83.750847
87000006,CC,993,2019,36.313583,-83.744533
87000007,CC,864,2019,36.301641,-83.771369
87000008,CC,8239,2019,36.297857,-83.760586
87000009,CC,340,2019,36.29202,-83.721184
87000012,CC,757,2019,36.247745,-83.734159
87000013,CC,1866,2019,36.222938,-83.72816
87000014,CC,2000,2019,36.204565,-83.753349
87000015,CC,2510,2019,36.193745,-83.744586
87000016,CC,610,2019,36.241771,-83.751011
87000017,CC,2754,2019,36.255738,-83.766767
87000018,CC,1696,2019,36.264848,-83.754833
87000019,CC,2457,2019,36.257108,-83.782193
87000020,CC,172,2019,36.270685,-83.795913
87000023,CC,1508,2019,36.232295,-83.909076
87000024,CC,113,2019,36.219666,-83.959459
87000025,CC,1093,2019,36.236232,-83.981947
87000027,CC,1020,2019,36.195529,-83.895957
87000029,CC,882,2019,36.187385,-83.886228
87000030,CC,12800,2019,36.20032,-83.879879
87000032,CC,3558,2019,36.225367,-83.837991
87000033,CC,516,2019,36.190156,-83.836124
87000034,CC,1089,2019,36.193547,-83.813291
87000035,CC,14078,2019,36.243454,-83.812791
87000036,CC,11640,2019,36.260105,-83.781488
87000037,CC,2092,2019,36.243395,-83.870078
87000038,CC,889,2019,36.196432,-83.921297
87000039,CC,230,2019,36.277319,-83.79794
87000040,CC,248,2019,36.205521,-83.930067
87000041,CC,2071,2019,36.215898,-83.742702
87000042,CC,2888,2019,36.205486,-83.745198
87000043,CC,803,2019,36.221759,-83.930762
87000044,CC,4255,2019,36.172991,-83.805245
87000045,CC,2690,2019,36.177627,-83.810509
87000046,CC,479,2019,36.193741,-83.787789
87000047,CC,1473,2019,36.338086,-83.814922
87000048,CC,417,2019,36.172512,-83.770571
87000049,CC,3381,2019,36.353129,-83.744098
87000050,CC,202,2019,36.36852,-83.752608
87000051,CC,579,2019,36.370212,-83.760782
88000001,EDL,5559,2019,35.820527,-85.460916
88000002,CC,65,2019,35.80932,-85.492036
88000003,CC,375,2019,35.815995,-85.474977
88000004,CC,955,2019,35.806723,-85.45551
88000006,CC,684,2019,35.752973,-85.392778
88000007,CC,548,2019,35.720295,-85.350057
88000008,CC,1679,2019,35.695636,-85.31598
88000009,CC,889,2019,35.690284,-85.325015
88000011,CC,862,2019,35.628283,-85.443347
88000012,CC,2940,2019,35.635834,-85.474553
88000013,CC,100,2019,35.6314,-85.48087
88000014,CC,5069,2019,35.725031,-85.467156
88000015,CC,881,2019,35.733001,-85.436613
88000017,CC,951,2019,35.738881,-85.47819
88000019,CC,310,2019,35.774466,-85.594598
88000020,CC,315,2019,35.71026,-85.58856
88000021,CC,1290,2019,35.56491,-85.559769
88000023,CC,523,2019,35.713973,-85.531289
88000024,CC,3960,2019,35.751776,-85.457561
88000026,CC,293,2019,35.763431,-85.452182
88000027,CC,168,2019,35.634203,-85.354825
88000028,CC,160,2019,35.797827,-85.56621
88000029,EDL,4881,2019,35.782481,-85.460964
88000030,CC,1369,2019,35.734443,-85.569287
88000031,CC,134,2019,35.810924,-85.515493
88000032,CC,562,2019,35.601924,-85.4526
88000033,CC,1024,2019,35.65609,-85.461682
88000034,CC,419,2019,35.689762,-85.500402
88000035,CC,1328,2019,35.745606,-85.462099
88000036,CC,228,2019,35.808132,-85.426421
88000037,CC,347,2019,35.818669,-85.4813
88000038,CC,5260,2019,35.794219,-85.583543
88000039,CC,686,2019,35.607123,-85.439464
89000001,CC,1365,2019,35.793468,-85.615404
89000002,CC,2013,2019,35.77893,-85.614055
89000006,CC,860,2019,35.799243,-85.702894
89000007,CC,463,2019,35.813182,-85.690792
89000008,CC,702,2019,35.8088,-85.714069
89000009,CC,335,2019,35.822124,-85.703237
89000011,CC,1199,2019,35.830044,-85.787014
89000012,CC,1263,2019,35.831523,-85.799819
89000013,CC,5695,2019,35.799383,-85.793084
89000015,CC,526,2019,35.808924,-85.853977
89000016,CC,445,2019,35.7951,-85.889593
89000018,CC,618,2019,35.784922,-85.883294
89000019,CC,1191,2019,35.737689,-85.915426
89000020,CC,988,2019,35.729461,-85.928771
89000021,CC,1764,2019,35.714225,-85.925166
89000022,CC,1058,2019,35.712072,-85.872864
89000023,CC,1303,2019,35.743177,-85.834645
89000024,CC,2231,2019,35.723176,-85.806923
89000026,CC,1064,2019,35.734044,-85.745717
89000027,CC,1318,2019,35.74234,-85.68047
89000029,CC,1495,2019,35.729534,-85.618563
89000030,CC,134,2019,35.706883,-85.643892
89000031,CC,2657,2019,35.723056,-85.689369
89000032,CC,2170,2019,35.711624,-85.697131
89000033,CC,1412,2019,35.699906,-85.705679
89000035,CC,3995,2019,35.665747,-85.748006
89000036,CC,3900,2019,35.667451,-85.744588
89000037,CC,10778,2019,35.673293,-85.759128
89000038,CC,8003,2019,35.693733,-85.751509
89000039,CC,1994,2019,35.702548,-85.74336
89000040,CC,3536,2019,35.701386,-85.766168
89000041,CC,14933,2019,35.705953,-85.781759
89000042,CC,1527,2019,35.714657,-85.787773
89000043,CC,6889,2019,35.703283,-85.789855
89000044,CC,6441,2019,35.685188,-85.785109
89000045,CC,2358,2019,35.689289,-85.800127
89000047,CC,6589,2019,35.658404,-85.790562
89000048,CC,1165,2019,35.64424,-85.775181
89000049,CC,1437,2019,35.657736,-85.885803
89000050,CC,1290,2019,35.679126,-85.877984
89000051,CC,199,2019,35.690561,-85.947806
89000053,CC,718,2019,35.668113,-85.957471
89000054,CC,667,2019,35.667804,-85.932815
89000055,CC,1502,2019,35.663176,-85.938416
89000056,CC,355,2019,35.614608,-85.937583
89000057,CC,9338,2019,35.588236,-85.937571
89000059,CC,10750,2019,35.609666,-85.905673
89000060,CC,1546,2019,35.596883,-85.902388
89000061,CC,604,2019,35.591411,-85.918666
89000063,CC,1084,2019,35.527967,-85.879196
89000065,CC,589,2019,35.536076,-85.854512
89000066,CC,2259,2019,35.550427,-85.855976
89000070,CC,373,2019,35.565914,-85.749212
89000071,CC,475,2019,35.586207,-85.722025
89000072,CC,1705,2019,35.585117,-85.712715
89000073,CC,400,2019,35.579217,-85.696833
89000074,CC,410,2019,35.595004,-85.716725
89000075,CC,475,2019,35.637423,-85.710623
89000076,CC,2124,2019,35.637131,-85.674595
89000077,CC,14570,2019,35.697272,-85.75413
89000078,CC,20015,2019,35.70108,-85.785432
89000079,CC,21250,2019,35.697857,-85.798623
